episode,score,average score,time
396,229.23681394553955,79.23376838608428,2023-05-09 19:34:21.258484
397,276.495380376891,79.4993722841959,2023-05-09 19:34:28.116039
398,169.57298860616572,80.53759697778968,2023-05-09 19:34:37.976083
399,276.34228956715697,80.82743664291813,2023-05-09 19:34:41.936139
400,265.35221430800493,80.53738318288242,2023-05-09 19:34:46.883495
401,214.42974439811826,80.35111257081155,2023-05-09 19:34:50.977309
402,213.3125041216398,84.38381605853459,2023-05-09 19:34:55.973804
403,231.25000789246045,84.84955069616626,2023-05-09 19:35:03.555026
404,219.3539478884107,87.41740915284026,2023-05-09 19:35:10.198625
405,261.19524505570365,87.3737243474228,2023-05-09 19:35:14.806718
406,264.96210227263373,87.6789952316133,2023-05-09 19:35:20.328794
407,229.29890610332615,87.77681567472928,2023-05-09 19:35:27.274524
408,264.5520391850248,91.49408387172097,2023-05-09 19:35:32.329804
409,10.937047462046223,91.61470305411063,2023-05-09 19:35:33.969196
410,248.65681901303995,95.05141070169643,2023-05-09 19:35:41.234421
411,253.82602701679767,95.5354135998349,2023-05-09 19:35:48.783584
412,251.08761333021405,100.25132213965787,2023-05-09 19:35:52.748287
413,232.66918591074062,105.25128248237955,2023-05-09 19:35:56.348391
414,271.0127618545556,110.26580062525278,2023-05-09 19:36:01.775606
415,237.85824620906848,114.90140270142204,2023-05-09 19:36:06.014304
416,231.95893692363876,119.84553411846797,2023-05-09 19:36:12.193952
417,294.3851689477609,124.24286892991572,2023-05-09 19:36:16.447279
418,246.44329879798693,127.82202787897268,2023-05-09 19:36:19.974099
419,214.6318064917619,131.4039977928291,2023-05-09 19:36:29.192632
420,252.7581452205241,135.9774969628078,2023-05-09 19:36:35.713129
421,191.59527467731007,135.55840320462633,2023-05-09 19:36:41.443362
422,-175.78602976040156,131.56523161219158,2023-05-09 19:36:44.105027
423,296.1593035845251,133.09556820230458,2023-05-09 19:36:49.380349
424,248.1000907207018,139.69809352484518,2023-05-09 19:36:53.647771
425,244.4636360954475,147.47118210697386,2023-05-09 19:37:02.848072
426,229.95241485300338,152.61280219319903,2023-05-09 19:37:09.447539
427,296.4940307861382,156.9795351106048,2023-05-09 19:37:14.548479
428,246.15147680060758,160.7179673742864,2023-05-09 19:37:18.108620
429,-38.24893632491931,157.83392559342946,2023-05-09 19:37:19.909843
430,247.95870457302706,162.78572066561534,2023-05-09 19:37:25.717733
431,253.09465370670551,166.62289961945294,2023-05-09 19:37:29.757539
