episode,reward_ep,mean_reward,steps,n_steps_ep,time,hour_minute
390,0,111.95,172106,88613,2023-05-15 23:21:18.247843,23:21
391,9,115.69,173106,84493,2023-05-15 23:22:33.971732,23:22
392,-100,115.09,173394,88901,2023-05-15 23:22:54.169841,23:22
393,-100,115.74,173486,84585,2023-05-15 23:23:00.555016,23:23
394,1,119.28,174486,89901,2023-05-15 23:24:16.081803,23:24
395,0,122.27,175486,85585,2023-05-15 23:25:30.584961,23:25
396,100,125.33,176142,90557,2023-05-15 23:26:19.410080,23:26
397,0,128.43,177142,86585,2023-05-15 23:27:34.713225,23:27
398,-100,128.01,177515,90930,2023-05-15 23:28:01.099547,23:28
399,0,130.92,178515,87585,2023-05-15 23:29:16.967597,23:29
400,0,133.35,179515,91930,2023-05-15 23:30:32.676048,23:30
401,0,136.13,180515,88585,2023-05-15 23:31:48.340626,23:31
402,1,135.9,181515,92930,2023-05-15 23:33:04.082960,23:33
403,0,139.09,182515,89585,2023-05-15 23:34:19.975144,23:34
404,0,142.02,183515,93930,2023-05-15 23:35:34.686785,23:35
405,0,145.31,184515,90585,2023-05-15 23:36:49.657063,23:36
406,0,148.6,185515,94930,2023-05-15 23:38:04.305987,23:38
407,0,152.01,186515,91585,2023-05-15 23:39:19.203003,23:39
408,-100,150.52,186720,95135,2023-05-15 23:39:33.354860,23:39
409,1,151.25,187720,92585,2023-05-15 23:40:48.408303,23:40
410,0,154.43,188720,96135,2023-05-15 23:42:03.447151,23:42
411,100,157.21,188956,92821,2023-05-15 23:42:20.006764,23:42
412,100,161.17,189919,97098,2023-05-15 23:43:32.484679,23:43
413,0,163.87,190919,93821,2023-05-15 23:44:47.377556,23:44
414,-100,163.79,191086,97265,2023-05-15 23:44:59.130281,23:44
415,0,167.03,192086,94821,2023-05-15 23:46:13.427505,23:46
416,0,166.95,193086,98265,2023-05-15 23:47:28.931432,23:47
417,0,168.87,194086,95821,2023-05-15 23:48:44.702692,23:48
418,0,171.47,195086,99265,2023-05-15 23:50:01.127496,23:50
419,0,171.78,196086,96821,2023-05-15 23:51:14.787874,23:51
420,0,175.26,197086,100265,2023-05-15 23:52:30.186553,23:52
421,-100,175.75,197195,96930,2023-05-15 23:52:37.722009,23:52
422,0,177.95,198195,101265,2023-05-15 23:53:53.664651,23:53
423,0,180.48,199195,97930,2023-05-15 23:55:09.728659,23:55
424,0,180.96,200195,102265,2023-05-15 23:56:24.407160,23:56
425,0,181.1,201195,98930,2023-05-15 23:57:40.094575,23:57
426,0,184.99,202195,103265,2023-05-15 23:58:56.777074,23:58
427,0,188.02,203195,99930,2023-05-16 00:00:11.380694,0:0
428,-100,188.08,203313,103383,2023-05-16 00:00:19.785177,0:0
429,-100,185.84,203436,100053,2023-05-16 00:00:28.273806,0:0
430,100,185.73,204375,104322,2023-05-16 00:01:37.780657,0:1
431,100,188.57,204602,100280,2023-05-16 00:01:53.368736,0:1
432,-1,188.82,205602,105322,2023-05-16 00:03:07.803529,0:3
433,100,189.0,206148,100826,2023-05-16 00:03:46.812898,0:3
434,0,191.32,207148,106322,2023-05-16 00:05:02.497694,0:5
435,100,195.36,207955,101633,2023-05-16 00:06:02.385906,0:6
436,0,195.32,208955,107322,2023-05-16 00:07:16.834002,0:7
437,0,195.24,209955,102633,2023-05-16 00:08:32.344794,0:8
438,1,199.27,210955,108322,2023-05-16 00:09:46.914536,0:9
439,0,198.82,211955,103633,2023-05-16 00:11:00.563253,0:11
440,100,200.5,212414,108781,2023-05-16 00:11:33.224973,0:11
441,100,202.44,212834,104053,2023-05-16 00:12:02.462289,0:12
442,0,202.27,213834,109781,2023-05-16 00:13:17.309216,0:13
443,100,204.1,214313,104532,2023-05-16 00:13:51.636761,0:13
444,100,206.94,214777,110245,2023-05-16 00:14:24.243955,0:14
445,0,206.36,215777,105532,2023-05-16 00:15:38.282536,0:15
446,0,209.64,216777,111245,2023-05-16 00:16:52.348444,0:16
447,-100,206.14,216873,105628,2023-05-16 00:16:58.925902,0:16
448,100,207.42,217695,112067,2023-05-16 00:17:57.755684,0:17
449,0,206.73,218695,106628,2023-05-16 00:19:12.387519,0:19
450,100,206.74,218997,112369,2023-05-16 00:19:33.375989,0:19
451,-100,204.77,219114,106745,2023-05-16 00:19:41.332703,0:19
452,-100,202.66,219216,112471,2023-05-16 00:19:48.261363,0:19
453,0,205.18,220216,107745,2023-05-16 00:21:01.234235,0:21
454,-100,203.47,220318,112573,2023-05-16 00:21:08.047639,0:21
455,100,205.1,220558,107985,2023-05-16 00:21:24.658795,0:21
456,100,204.93,220897,112912,2023-05-16 00:21:48.293101,0:21
457,100,207.59,221229,108317,2023-05-16 00:22:11.655270,0:22
458,-100,207.67,221350,113033,2023-05-16 00:22:20.002672,0:22
459,100,210.03,221599,108566,2023-05-16 00:22:37.274135,0:22
460,100,209.66,221787,113221,2023-05-16 00:22:50.386103,0:22
461,0,209.78,222787,109566,2023-05-16 00:24:04.289563,0:24
462,-100,209.83,222866,113300,2023-05-16 00:24:09.712505,0:24
463,-100,204.7,222966,109666,2023-05-16 00:24:16.552002,0:24
464,0,205.49,223966,114300,2023-05-16 00:25:31.430994,0:25
465,-100,203.25,224081,109781,2023-05-16 00:25:39.320417,0:25
466,100,202.07,224423,114642,2023-05-16 00:26:03.114871,0:26
467,100,202.95,224875,110233,2023-05-16 00:26:35.687952,0:26
468,-100,200.19,225018,114785,2023-05-16 00:26:45.520193,0:26
469,-100,197.61,225156,110371,2023-05-16 00:26:55.096856,0:26
470,-100,192.72,225316,114945,2023-05-16 00:27:05.873820,0:27
471,1,198.37,226316,111371,2023-05-16 00:28:19.572485,0:28
472,100,201.31,227040,115669,2023-05-16 00:29:11.543797,0:29
473,0,207.76,228040,112371,2023-05-16 00:30:26.716848,0:30
474,-100,204.62,228191,115820,2023-05-16 00:30:37.017102,0:30
475,100,204.37,228549,112729,2023-05-16 00:31:02.216529,0:31
476,-100,205.43,228716,115987,2023-05-16 00:31:13.738474,0:31
477,-100,202.54,228802,112815,2023-05-16 00:31:19.743843,0:31
478,-100,199.99,228954,116139,2023-05-16 00:31:30.295970,0:31
479,0,200.03,229954,113815,2023-05-16 00:32:44.227443,0:32
480,1,200.18,230954,117139,2023-05-16 00:33:59.375616,0:33
481,0,199.97,231954,114815,2023-05-16 00:35:14.369822,0:35
482,0,200.4,232954,118139,2023-05-16 00:36:29.053728,0:36
483,100,199.89,233530,115391,2023-05-16 00:37:10.803932,0:37
484,0,199.78,234530,119139,2023-05-16 00:38:25.397251,0:38
485,100,198.83,234846,115707,2023-05-16 00:38:47.420648,0:38
486,-100,198.9,235008,119301,2023-05-16 00:38:58.458914,0:38
487,-100,201.54,235184,115883,2023-05-16 00:39:10.575731,0:39
488,-100,198.8,235334,119451,2023-05-16 00:39:20.946675,0:39
489,1,198.66,236334,116883,2023-05-16 00:40:36.017750,0:40
490,100,199.27,236974,120091,2023-05-16 00:41:21.751153,0:41
491,1,202.08,237974,117883,2023-05-16 00:42:35.487029,0:42
492,100,204.19,238403,120520,2023-05-16 00:43:06.012732,0:43
493,-100,201.56,238596,118076,2023-05-16 00:43:19.385994,0:43
494,100,200.93,238911,120835,2023-05-16 00:43:41.644289,0:43
495,0,200.94,239911,119076,2023-05-16 00:44:56.276771,0:44
496,-100,198.08,240078,121002,2023-05-16 00:45:07.655837,0:45
497,0,201.52,241078,120076,2023-05-16 00:46:21.934026,0:46
498,0,202.08,242078,122002,2023-05-16 00:47:35.827375,0:47
499,0,201.99,243078,121076,2023-05-16 00:48:49.505543,0:48
500,1,202.6,244078,123002,2023-05-16 00:50:04.753223,0:50
501,-100,200.05,244223,121221,2023-05-16 00:50:14.792466,0:50
502,-100,197.49,244374,123153,2023-05-16 00:50:25.183981,0:50
503,1,197.57,245374,122221,2023-05-16 00:51:39.768807,0:51
504,-100,194.75,245540,123319,2023-05-16 00:51:51.248573,0:51
505,-100,192.15,245692,122373,2023-05-16 00:52:01.598915,0:52
506,0,192.07,246692,124319,2023-05-16 00:53:17.498418,0:53
507,0,196.55,247692,123373,2023-05-16 00:54:31.378237,0:54
508,100,195.66,247949,124576,2023-05-16 00:54:49.012618,0:54
509,0,195.06,248949,124373,2023-05-16 00:56:02.722453,0:56
510,0,195.36,249949,125576,2023-05-16 00:57:18.465361,0:57
